"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
0.633333333333333, 6.59070848243444, 2.18251971571045, 7.53850979027203, 7.94330833275616, 0.0135120324298164, 0.0207116584603121, 0.0323383550626836
0.65, 6.59071773881211, 2.18253465227728, 7.53850979027203, 7.94330833275616, 0.0135118935424891, 0.0207116185070068, 0.0323383550626836
0.666666666666667, 6.4895559426135, 2.14861569924516, 7.53850979027203, 7.94330833275616, 0.0136035928057178, 0.0201009771936801, 0.0323383550626836
0.683333333333333, 6.50049181446579, 2.15233033337611, 7.53850979027203, 7.94330833275616, 0.0135935713452626, 0.0201742523667027, 0.0323383550626836
0.7, 6.71113795393976, 2.22250448622616, 7.53850979027203, 7.94330833275616, 0.0139237146200889, 0.0210707420995681, 0.0323383550626836
0.716666666666667, 6.76823716526328, 2.24152000776451, 7.53850979027203, 7.94330833275616, 0.0143894637026713, 0.0214987653936002, 0.0323383550626836
0.733333333333333, 6.9300440994824, 2.29568435726097, 7.53850979027203, 7.94330833275616, 0.0155329070198483, 0.0227389992782614, 0.0323383550626836
0.75, 6.83703800961787, 2.26399070595556, 7.53850979027203, 7.94330833275616, 0.0154570047797054, 0.0221599289241895, 0.0323383550626836
0.766666666666667, 6.62296023823228, 2.19257399037892, 7.53850979027203, 7.94330833275616, 0.0143255092924074, 0.0207518186384063, 0.0323383550626836
0.783333333333333, 6.38885233908967, 2.11470113480471, 7.53850979027203, 7.94330833275616, 0.0134748044823007, 0.0195297011917193, 0.0323383550626836
0.8, 6.38867889821066, 2.11495733255325, 7.53850979027203, 7.94330833275616, 0.0134742833248261, 0.0195292894651661, 0.0323383550626836
0.816666666666667, 6.57952670187585, 2.17890507335609, 7.53850979027203, 7.94330833275616, 0.0138778466535122, 0.0207554755952849, 0.0323383550626836
0.833333333333333, 7.12247650183021, 2.36040081106031, 7.53850979027203, 7.94330833275616, 0.016287920130575, 0.0242088625891157, 0.0323383550626836
0.85, 7.14059501269722, 2.3657378068969, 7.53850979027203, 7.94330833275616, 0.0159313638331196, 0.0239456480741366, 0.0323383550626836
0.866666666666667, 7.28378807846391, 2.41346668869782, 7.53850979027203, 7.94330833275616, 0.0162650733358939, 0.0246402318139815, 0.0323383550626836
0.883333333333333, 7.21907787340193, 2.39165684316669, 7.53850979027203, 7.94330833275616, 0.0158986506542045, 0.0241238388440155, 0.0323383550626836
0.9, 7.50884471278082, 2.48868721563251, 7.53850979027203, 7.94330833275616, 0.0172657689983082, 0.0261401382050546, 0.0323383550626836
0.916666666666667, 7.67035941527362, 2.54283149103141, 7.67035941527362, 8.08086663367597, 0.0186795038602106, 0.0278230365813719, 0.0323383550626836
0.933333333333333, 8.41687630426252, 2.79313972244435, 8.41687630426252, 8.868226216688, 0.0224136449891435, 0.0331382579755316, 0.0323383550626836
0.95, 8.38927204829799, 2.78302786706282, 8.41687630426252, 8.868226216688, 0.0222874177499417, 0.0330145957576362, 0.0323383550626836
0.966666666666667, 8.44365490494008, 2.80116958873995, 8.44365490494008, 8.89617104256658, 0.0222152009772881, 0.0331335568126764, 0.0323383550626836
0.983333333333333, 8.97636351097016, 2.97965207976101, 8.97636351097016, 9.45798225825682, 0.0248233541566964, 0.0368364891410367, 0.0323383550626836
1, 9.07275198976391, 3.01150299801921, 9.07275198976391, 9.55949679506425, 0.0254869936852552, 0.0377573359173181, 0.0323383550626836
1.01666666666667, 7.69525069502147, 2.54925958706539, 9.07275198976391, 9.55949679506425, 0.0184472071936427, 0.0269012267193026, 0.0323383550626836
1.03333333333333, 7.60244305367321, 2.51872682582368, 9.07275198976391, 9.55949679506425, 0.0178424456031857, 0.0260867248649508, 0.0323383550626836
1.05, 7.34999731213578, 2.43445442954186, 9.07275198976391, 9.55949679506425, 0.0170035850183723, 0.0244702364417007, 0.0323383550626836
1.06666666666667, 7.42356472540984, 2.45948890814235, 9.07275198976391, 9.55949679506425, 0.0181070210272087, 0.025403776432256, 0.0323383550626836
1.08333333333333, 7.72397764445204, 2.55982067786957, 9.07275198976391, 9.55949679506425, 0.0189399890349489, 0.0270792477185668, 0.0323383550626836
1.1, 7.53239821612115, 2.49549591719222, 9.07275198976391, 9.55949679506425, 0.0181850370672485, 0.0258416835781979, 0.0323383550626836
